spec_int2000_id,processor_id,hw_avail,test_sponsor,hw_model,bus,sw_auto_parallel,basemean,peakmean,164_gzip,175_vpr,176_gcc,181_mcf,186_crafty,197_parser,252_eon,253_perlbmk,254_gap,255_vortex,256_bzip2,300_twolf,link
492,295,2006-08-01,IBM Corporation,IBM System p5 505   1 CPU  SLES,,false,1594.0,1655.0,994.0,1491.0,1774.0,3725.0,1290.0,1165.0,1625.0,1027.0,1430.0,2709.0,1507.0,1869.0,http://www.spec.org/cpu2000/results/res2006q4/cpu2000-20061011-07518.html
493,293,2006-08-01,IBM Corporation,IBM System p5 505Q   1 CPU,,false,1311.0,1371.0,747.0,1185.0,1513.0,2864.0,1049.0,1152.0,1419.0,881.0,1163.0,2135.0,1236.0,1454.0,http://www.spec.org/cpu2000/results/res2006q3/cpu2000-20060724-06647.html
494,294,2006-02-01,IBM Corporation,IBM System p5 510   1 CPU,,false,1479.0,1536.0,865.0,1291.0,1564.0,3181.0,1183.0,1328.0,1640.0,995.0,1330.0,2448.0,1429.0,1659.0,http://www.spec.org/cpu2000/results/res2006q1/cpu2000-20060213-05587.html
495,295,2006-08-01,IBM Corporation,IBM System p5 510   1 CPU,,false,1617.0,1704.0,950.0,1418.0,1709.0,3486.0,1305.0,1457.0,1755.0,1066.0,1460.0,2675.0,1565.0,1830.0,http://www.spec.org/cpu2000/results/res2006q3/cpu2000-20060723-06643.html
496,295,2006-08-01,IBM Corporation,IBM System p5 510   1 CPU  SLES,,false,1594.0,1655.0,994.0,1491.0,1774.0,3725.0,1290.0,1165.0,1625.0,1027.0,1430.0,2709.0,1507.0,1869.0,http://www.spec.org/cpu2000/results/res2006q4/cpu2000-20061011-07514.html
497,293,2006-08-01,IBM Corporation,IBM System p5 510Q   1 CPU,,false,1311.0,1371.0,747.0,1185.0,1513.0,2864.0,1049.0,1152.0,1419.0,881.0,1163.0,2135.0,1236.0,1454.0,http://www.spec.org/cpu2000/results/res2006q3/cpu2000-20060724-06671.html
498,293,2006-02-01,IBM Corporation,IBM System p5 520   1 CPU,,false,1288.0,1337.0,751.0,1123.0,1360.0,2809.0,1030.0,1153.0,1421.0,865.0,1163.0,2137.0,1243.0,1439.0,http://www.spec.org/cpu2000/results/res2006q1/cpu2000-20060213-05591.html
499,294,2005-10-01,IBM Corporation,IBM System p5 520   1 CPU,,false,1470.0,1513.0,860.0,1249.0,1556.0,3062.0,1177.0,1316.0,1574.0,1047.0,1331.0,2511.0,1412.0,1650.0,http://www.spec.org/cpu2000/results/res2005q4/cpu2000-20051003-04887.html
500,295,2006-08-01,IBM Corporation,IBM System p5 520   1 CPU,,false,1617.0,1704.0,950.0,1418.0,1709.0,3486.0,1305.0,1457.0,1755.0,1066.0,1460.0,2675.0,1565.0,1830.0,http://www.spec.org/cpu2000/results/res2006q3/cpu2000-20060724-06659.html
501,295,2006-08-01,IBM Corporation,IBM System p5 520   1 CPU  SLES,,false,1595.0,1655.0,994.0,1488.0,1774.0,3738.0,1289.0,1164.0,1635.0,1026.0,1431.0,2712.0,1512.0,1869.0,http://www.spec.org/cpu2000/results/res2006q4/cpu2000-20061011-07526.html
502,293,2006-08-01,IBM Corporation,IBM System p5 520Q   1 CPU,,false,1311.0,1371.0,747.0,1185.0,1513.0,2864.0,1049.0,1152.0,1419.0,881.0,1163.0,2135.0,1236.0,1454.0,http://www.spec.org/cpu2000/results/res2006q3/cpu2000-20060724-06663.html
503,293,2006-08-01,IBM Corporation,IBM System p5 520Q   1 CPU  SLES,,false,1255.0,1302.0,782.0,1172.0,1396.0,2930.0,1014.0,916.0,1288.0,812.0,1132.0,2136.0,1174.0,1471.0,http://www.spec.org/cpu2000/results/res2006q4/cpu2000-20061011-07530.html
504,294,2005-10-01,IBM Corporation,IBM System p5 550   1 CPU,,false,1467.0,1510.0,860.0,1247.0,1554.0,3052.0,1172.0,1316.0,1562.0,1047.0,1329.0,2507.0,1414.0,1649.0,http://www.spec.org/cpu2000/results/res2005q4/cpu2000-20051003-04891.html
505,295,2006-08-01,IBM Corporation,IBM System p5 550   1 CPU,,false,1669.0,1743.0,949.0,1508.0,1923.0,3664.0,1336.0,1467.0,1813.0,1118.0,1472.0,2718.0,1573.0,1850.0,http://www.spec.org/cpu2000/results/res2006q3/cpu2000-20060724-06679.html
506,295,2006-08-01,IBM Corporation,IBM System p5 550   1 CPU  SLES,,false,1596.0,1656.0,994.0,1491.0,1770.0,3750.0,1289.0,1165.0,1635.0,1030.0,1432.0,2711.0,1511.0,1869.0,http://www.spec.org/cpu2000/results/res2006q4/cpu2000-20061011-07534.html
507,292,2005-10-01,IBM Corporation,IBM System p5 550Q   1 CPU,,false,1156.0,1187.0,678.0,1001.0,1226.0,2494.0,924.0,1044.0,1227.0,781.0,1049.0,1916.0,1129.0,1304.0,http://www.spec.org/cpu2000/results/res2005q4/cpu2000-20051003-04895.html
508,293,2006-08-01,IBM Corporation,IBM System p5 550Q   1 CPU,,false,1307.0,1367.0,745.0,1183.0,1509.0,2854.0,1046.0,1150.0,1417.0,880.0,1156.0,2132.0,1230.0,1447.0,http://www.spec.org/cpu2000/results/res2006q3/cpu2000-20060724-06685.html
509,293,2006-08-01,IBM Corporation,IBM System p5 550Q   1 CPU  SLES,,false,1256.0,1303.0,782.0,1173.0,1399.0,2928.0,1014.0,917.0,1285.0,810.0,1131.0,2139.0,1194.0,1471.0,http://www.spec.org/cpu2000/results/res2006q4/cpu2000-20061011-07510.html
510,294,2006-02-01,IBM Corporation,IBM System p5 575   1 CPU  SLES,,false,1445.0,1501.0,902.0,1351.0,1609.0,3323.0,1167.0,1056.0,1476.0,935.0,1309.0,2457.0,1369.0,1692.0,http://www.spec.org/cpu2000/results/res2006q4/cpu2000-20061011-07522.html
511,296,2006-02-01,IBM Corporation,IBM System p5 575   1 CPU  SLES,,false,1666.0,1730.0,1046.0,1559.0,1858.0,3753.0,1352.0,1220.0,1709.0,1079.0,1510.0,2823.0,1577.0,1960.0,http://www.spec.org/cpu2000/results/res2006q4/cpu2000-20061011-07538.html
512,297,2006-08-01,IBM Corporation,IBM System p5 595   1 CPU,,false,1820.0,1900.0,1041.0,1646.0,2108.0,3846.0,1461.0,1603.0,1980.0,1229.0,1624.0,2965.0,1712.0,2023.0,http://www.spec.org/cpu2000/results/res2006q3/cpu2000-20060724-06699.html
513,307,2004-10-01,IBM Corporation,IBM eServer BladeCenter JS20   1 CPU,,false,986.0,1040.0,1015.0,573.0,1106.0,625.0,1165.0,995.0,1745.0,992.0,1223.0,1578.0,766.0,705.0,http://www.spec.org/cpu2000/results/res2004q4/cpu2000-20041011-03436.html
514,293,2005-02-01,IBM Corporation,IBM eServer OpenPower 710   1 CPU  Linux,,false,1129.0,1144.0,774.0,991.0,1375.0,1863.0,1029.0,917.0,1192.0,813.0,1003.0,1781.0,1012.0,1320.0,http://www.spec.org/cpu2000/results/res2005q1/cpu2000-20050211-03834.html
515,293,2004-09-01,IBM Corporation,IBM eServer OpenPower 720   1CPU  Linux,,false,1121.0,1138.0,769.0,996.0,1374.0,1763.0,1029.0,913.0,1162.0,812.0,1001.0,1762.0,1020.0,1333.0,http://www.spec.org/cpu2000/results/res2004q4/cpu2000-20041018-03448.html
516,76,2005-09-01,IBM Corporation,IBM eServer e326  TM  246,,false,1158.0,1299.0,1182.0,869.0,1318.0,495.0,1686.0,884.0,1828.0,1272.0,1235.0,1766.0,1066.0,1081.0,http://www.spec.org/cpu2000/results/res2005q2/cpu2000-20050613-04253.html
517,77,2004-09-01,IBM Corporation,IBM eServer e326  TM  248,,false,1229.0,1411.0,1290.0,907.0,1435.0,438.0,1849.0,912.0,1999.0,1378.0,1339.0,1919.0,1150.0,1178.0,http://www.spec.org/cpu2000/results/res2005q2/cpu2000-20050613-04259.html
518,79,2005-02-01,IBM Corporation,IBM eServer e326  TM  252,,false,1477.0,1678.0,1548.0,1121.0,1673.0,530.0,2207.0,1125.0,2390.0,1672.0,1626.0,2395.0,1342.0,1346.0,http://www.spec.org/cpu2000/results/res2005q3/cpu2000-20050711-04377.html
519,293,2004-08-01,IBM Corporation,IBM eServer i5 520   1 CPU,,false,1201.0,1248.0,723.0,1060.0,1332.0,2162.0,1014.0,1075.0,1385.0,852.0,1067.0,1898.0,1153.0,1355.0,http://www.spec.org/cpu2000/results/res2004q3/cpu2000-20040820-03352.html
520,293,2004-08-01,IBM Corporation,IBM eServer i5 550   1 CPU,,false,1200.0,1248.0,722.0,1063.0,1330.0,2169.0,1014.0,1075.0,1380.0,851.0,1065.0,1896.0,1153.0,1354.0,http://www.spec.org/cpu2000/results/res2004q3/cpu2000-20040820-03356.html
521,293,2005-02-01,IBM Corporation,IBM eServer p5 510   1 CPU,,false,1203.0,1260.0,757.0,1066.0,1367.0,2164.0,1009.0,1084.0,1398.0,839.0,1037.0,1859.0,1149.0,1352.0,http://www.spec.org/cpu2000/results/res2005q1/cpu2000-20050207-03768.html
522,293,2004-08-01,IBM Corporation,IBM eServer p5 520   1 CPU,,false,1201.0,1248.0,723.0,1060.0,1332.0,2162.0,1014.0,1075.0,1385.0,852.0,1067.0,1898.0,1153.0,1355.0,http://www.spec.org/cpu2000/results/res2004q3/cpu2000-20040804-03311.html
523,293,2004-08-01,IBM Corporation,IBM eServer p5 550   1 CPU,,false,1200.0,1248.0,722.0,1063.0,1330.0,2169.0,1014.0,1075.0,1380.0,851.0,1065.0,1896.0,1153.0,1354.0,http://www.spec.org/cpu2000/results/res2004q3/cpu2000-20040804-03312.html
524,294,2004-09-01,IBM Corporation,IBM eServer p5 570   1 CPU,,false,1398.0,1452.0,843.0,1230.0,1538.0,2574.0,1169.0,1244.0,1596.0,986.0,1298.0,2191.0,1330.0,1567.0,http://www.spec.org/cpu2000/results/res2004q3/cpu2000-20040804-03314.html
525,292,2005-10-01,IBM Corporation,IBM eServer p5 575   1 CPU,,false,1087.0,1143.0,684.0,960.0,1214.0,1917.0,928.0,983.0,1271.0,752.0,980.0,1667.0,1034.0,1206.0,http://www.spec.org/cpu2000/results/res2005q3/cpu2000-20050808-04481.html
526,294,2005-02-01,IBM Corporation,IBM eServer p5 575   1 CPU,,false,1385.0,1456.0,875.0,1229.0,1581.0,2347.0,1167.0,1250.0,1601.0,973.0,1234.0,2152.0,1323.0,1560.0,http://www.spec.org/cpu2000/results/res2005q1/cpu2000-20050208-03832.html
527,293,2004-11-01,IBM Corporation,IBM eServer p5 590   1 CPU,,false,1200.0,1259.0,749.0,1064.0,1339.0,2072.0,1025.0,1068.0,1389.0,843.0,1110.0,1846.0,1142.0,1348.0,http://www.spec.org/cpu2000/results/res2004q4/cpu2000-20041014-03447.html
528,294,2004-11-01,IBM Corporation,IBM eServer p5 595   1 CPU,,false,1392.0,1452.0,882.0,1226.0,1581.0,2417.0,1163.0,1244.0,1594.0,981.0,1279.0,2149.0,1327.0,1555.0,http://www.spec.org/cpu2000/results/res2005q1/cpu2000-20050207-03774.html
529,285,2002-02-01,IBM Corporation,,,false,226.0,241.0,197.0,223.0,247.0,308.0,204.0,145.0,289.0,170.0,209.0,218.0,228.0,349.0,http://www.spec.org/cpu2000/results/res2002q1/cpu2000-20020207-01238.html
530,286,2001-10-01,IBM Corporation,,,false,259.0,277.0,228.0,258.0,283.0,358.0,236.0,167.0,327.0,195.0,235.0,248.0,260.0,408.0,http://www.spec.org/cpu2000/results/res2001q4/cpu2000-20011105-01108.html
531,288,2001-10-01,IBM Corporation,,,false,313.0,334.0,264.0,318.0,336.0,504.0,278.0,201.0,393.0,232.0,273.0,297.0,317.0,473.0,http://www.spec.org/cpu2000/results/res2001q4/cpu2000-20011105-01112.html
532,285,2002-02-01,IBM Corporation,,,false,226.0,241.0,197.0,223.0,247.0,308.0,204.0,145.0,289.0,170.0,209.0,218.0,228.0,349.0,http://www.spec.org/cpu2000/results/res2002q1/cpu2000-20020207-01242.html
533,286,2001-10-01,IBM Corporation,,,false,259.0,277.0,228.0,258.0,283.0,358.0,236.0,167.0,327.0,195.0,235.0,248.0,260.0,408.0,http://www.spec.org/cpu2000/results/res2001q4/cpu2000-20011105-01107.html
534,288,2001-10-01,IBM Corporation,,,false,313.0,334.0,264.0,318.0,336.0,504.0,278.0,201.0,393.0,232.0,273.0,297.0,317.0,473.0,http://www.spec.org/cpu2000/results/res2001q4/cpu2000-20011105-01111.html
535,290,2003-06-01,IBM Corporation,IBM eServer pSeries 615 Model 6C3   1 CPU,,false,739.0,822.0,553.0,715.0,811.0,1177.0,646.0,319.0,949.0,582.0,673.0,1155.0,795.0,1000.0,http://www.spec.org/cpu2000/results/res2003q2/cpu2000-20030527-02195.html
536,290,2003-06-01,IBM Corporation,IBM eServer pSeries 615 Model 6C3   1 CPU,,false,727.0,0.0,526.0,666.0,786.0,948.0,648.0,618.0,829.0,577.0,651.0,896.0,769.0,963.0,http://www.spec.org/cpu2000/results/res2003q2/cpu2000-20030527-02202.html
537,290,2003-06-01,IBM Corporation,IBM eServer pSeries 615 Model 6E3   1 CPU,,false,739.0,822.0,553.0,715.0,811.0,1177.0,646.0,319.0,949.0,582.0,673.0,1155.0,795.0,1000.0,http://www.spec.org/cpu2000/results/res2003q2/cpu2000-20030527-02194.html
538,290,2003-06-01,IBM Corporation,IBM eServer pSeries 615 Model 6E3   1 CPU,,false,727.0,0.0,526.0,666.0,786.0,948.0,648.0,618.0,829.0,577.0,651.0,896.0,769.0,963.0,http://www.spec.org/cpu2000/results/res2003q2/cpu2000-20030527-02204.html
539,336,2001-06-01,IBM Corporation,IBM eServer pSeries 620 Model 6F0,,false,295.0,310.0,293.0,331.0,318.0,256.0,293.0,229.0,281.0,225.0,237.0,302.0,340.0,525.0,http://www.spec.org/cpu2000/results/res2001q2/cpu2000-20010516-00640.html
540,337,2002-04-01,IBM Corporation,IBM eServer pSeries 620 Model 6F0,,false,431.0,458.0,352.0,506.0,434.0,841.0,415.0,315.0,364.0,290.0,306.0,416.0,535.0,675.0,http://www.spec.org/cpu2000/results/res2002q2/cpu2000-20020405-01280.html
541,336,2001-04-01,IBM Corporation,IBM eServer pSeries 620 Model 6F1   2MB L2,,false,295.0,310.0,293.0,331.0,318.0,256.0,293.0,229.0,281.0,225.0,237.0,302.0,340.0,525.0,http://www.spec.org/cpu2000/results/res2001q2/cpu2000-20010406-00548.html
542,337,2002-04-01,IBM Corporation,IBM eServer pSeries 620 Model 6F1,,false,431.0,458.0,352.0,506.0,434.0,841.0,415.0,315.0,364.0,290.0,306.0,416.0,535.0,675.0,http://www.spec.org/cpu2000/results/res2002q2/cpu2000-20020405-01284.html
543,289,2002-08-01,IBM Corporation,IBM eServer pSeries 630 Model 6C4   1 CPU,,false,624.0,639.0,467.0,594.0,613.0,875.0,540.0,347.0,785.0,495.0,632.0,989.0,655.0,790.0,http://www.spec.org/cpu2000/results/res2002q3/cpu2000-20020715-01490.html
544,290,2003-04-01,IBM Corporation,IBM eServer pSeries 630 Model 6C4   1 CPU,,false,720.0,0.0,528.0,614.0,782.0,943.0,649.0,618.0,829.0,574.0,650.0,882.0,767.0,969.0,http://www.spec.org/cpu2000/results/res2003q2/cpu2000-20030407-02066.html
545,290,2003-04-01,IBM Corporation,IBM eServer pSeries 630 Model 6C4   1 CPU,,false,745.0,767.0,555.0,717.0,800.0,1164.0,662.0,309.0,948.0,592.0,759.0,1146.0,792.0,990.0,http://www.spec.org/cpu2000/results/res2003q2/cpu2000-20030408-02076.html
546,291,2003-02-01,IBM Corporation,IBM eServer pSeries 630 Model 6C4   1 CPU,,false,884.0,910.0,660.0,848.0,951.0,1348.0,794.0,370.0,1136.0,700.0,888.0,1360.0,941.0,1189.0,http://www.spec.org/cpu2000/results/res2003q1/cpu2000-20030217-01947.html
547,291,2003-02-01,IBM Corporation,IBM eServer pSeries 630 Model 6C4   1 CPU,,false,856.0,0.0,629.0,713.0,930.0,1097.0,773.0,736.0,988.0,702.0,777.0,1050.0,912.0,1152.0,http://www.spec.org/cpu2000/results/res2003q2/cpu2000-20030407-02070.html
548,289,2002-08-01,IBM Corporation,IBM eServer pSeries 630 Model 6E4   1 CPU,,false,624.0,639.0,467.0,594.0,613.0,875.0,540.0,347.0,785.0,495.0,632.0,989.0,655.0,790.0,http://www.spec.org/cpu2000/results/res2002q3/cpu2000-20020715-01491.html
549,290,2003-04-01,IBM Corporation,IBM eServer pSeries 630 Model 6E4   1 CPU,,false,720.0,0.0,528.0,614.0,782.0,943.0,649.0,618.0,829.0,574.0,650.0,882.0,767.0,969.0,http://www.spec.org/cpu2000/results/res2003q2/cpu2000-20030407-02068.html
550,290,2003-04-01,IBM Corporation,IBM eServer pSeries 630 Model 6E4   1 CPU,,false,745.0,767.0,555.0,717.0,800.0,1164.0,662.0,309.0,948.0,592.0,759.0,1146.0,792.0,990.0,http://www.spec.org/cpu2000/results/res2003q2/cpu2000-20030408-02077.html
551,291,2003-02-01,IBM Corporation,IBM eServer pSeries 630 Model 6E4   1 CPU,,false,884.0,910.0,660.0,848.0,951.0,1348.0,794.0,370.0,1136.0,700.0,888.0,1360.0,941.0,1189.0,http://www.spec.org/cpu2000/results/res2003q1/cpu2000-20030217-01949.html
552,291,2003-02-01,IBM Corporation,IBM eServer pSeries 630 Model 6E4   1 CPU,,false,856.0,0.0,629.0,713.0,930.0,1097.0,773.0,736.0,988.0,702.0,777.0,1050.0,912.0,1152.0,http://www.spec.org/cpu2000/results/res2003q2/cpu2000-20030407-02072.html
553,286,2000-10-01,IBM Corporation,IBM eServer pSeries 640  4 MB L2,,false,239.0,262.0,200.0,235.0,297.0,374.0,257.0,142.0,233.0,180.0,221.0,262.0,215.0,357.0,http://www.spec.org/cpu2000/results/res2000q3/cpu2000-20000911-00198.html
554,286,2000-10-01,IBM Corporation,IBM eServer pSeries 640  8 MB L2,,false,247.0,273.0,196.0,251.0,297.0,486.0,257.0,144.0,233.0,181.0,222.0,268.0,220.0,356.0,http://www.spec.org/cpu2000/results/res2000q3/cpu2000-20000911-00192.html
555,288,2001-10-01,IBM Corporation,IBM eServer pSeries 640 Model B80,,false,313.0,334.0,264.0,318.0,336.0,504.0,278.0,201.0,393.0,232.0,273.0,297.0,317.0,473.0,http://www.spec.org/cpu2000/results/res2001q4/cpu2000-20011105-01118.html
556,291,2002-12-01,IBM Corporation,IBM eServer pSeries 650 Model 6M2   1 CPU,,false,909.0,935.0,673.0,902.0,974.0,1391.0,804.0,381.0,1150.0,712.0,936.0,1428.0,965.0,1198.0,http://www.spec.org/cpu2000/results/res2002q4/cpu2000-20021111-01814.html
557,291,2003-02-01,IBM Corporation,IBM eServer pSeries 650 Model 6M2   1 CPU,,false,886.0,0.0,639.0,792.0,950.0,1196.0,782.0,752.0,1000.0,719.0,804.0,1125.0,934.0,1132.0,http://www.spec.org/cpu2000/results/res2003q2/cpu2000-20030407-02064.html
558,336,2001-06-01,IBM Corporation,IBM eServer pSeries 660 Model 6H0,,false,295.0,310.0,293.0,331.0,318.0,256.0,293.0,229.0,281.0,225.0,237.0,302.0,340.0,525.0,http://www.spec.org/cpu2000/results/res2001q2/cpu2000-20010516-00644.html
559,337,2002-04-01,IBM Corporation,IBM eServer pSeries 660 Model 6H0,,false,431.0,458.0,352.0,506.0,434.0,841.0,415.0,315.0,364.0,290.0,306.0,416.0,535.0,675.0,http://www.spec.org/cpu2000/results/res2002q2/cpu2000-20020405-01288.html
560,336,2001-04-01,IBM Corporation,IBM eServer pSeries 660 Model 6H1   2MB L2,,false,295.0,310.0,293.0,331.0,318.0,256.0,293.0,229.0,281.0,225.0,237.0,302.0,340.0,525.0,http://www.spec.org/cpu2000/results/res2001q2/cpu2000-20010406-00555.html
561,337,2002-04-01,IBM Corporation,IBM eServer pSeries 660 Model 6H1,,false,431.0,458.0,352.0,506.0,434.0,841.0,415.0,315.0,364.0,290.0,306.0,416.0,535.0,675.0,http://www.spec.org/cpu2000/results/res2002q2/cpu2000-20020405-01292.html
562,337,2001-09-01,IBM Corporation,IBM eServer pSeries 660 Model 6M1,,false,409.0,439.0,355.0,485.0,419.0,784.0,385.0,304.0,349.0,278.0,287.0,360.0,493.0,672.0,http://www.spec.org/cpu2000/results/res2001q3/cpu2000-20010809-00783.html
563,515,2005-09-01,IBM Corporation,IBM eServer xSeries 306m   1MB L2 Cach,,false,1406.0,1415.0,998.0,904.0,1693.0,1452.0,1116.0,1198.0,1891.0,1775.0,1638.0,2394.0,1030.0,1489.0,http://www.spec.org/cpu2000/results/res2005q4/cpu2000-20051003-04842.html
564,520,2005-09-01,IBM Corporation,IBM eServer xSeries 306m   2MB L2 Cach,,false,1585.0,1593.0,1060.0,1096.0,1883.0,2001.0,1187.0,1343.0,2011.0,1916.0,1723.0,2703.0,1222.0,1638.0,http://www.spec.org/cpu2000/results/res2005q4/cpu2000-20051003-04845.html
565,521,2005-09-01,IBM Corporation,IBM eServer xSeries 306m   2MB L2 Cach,,false,1674.0,1683.0,1124.0,1155.0,1992.0,2070.0,1261.0,1423.0,2137.0,2031.0,1824.0,2846.0,1289.0,1742.0,http://www.spec.org/cpu2000/results/res2005q4/cpu2000-20051003-04849.html
566,523,2005-09-01,IBM Corporation,IBM eServer xSeries 306m   2MB L2 Cach,,false,1764.0,1772.0,1189.0,1213.0,2101.0,2138.0,1336.0,1502.0,2263.0,2146.0,1920.0,2993.0,1354.0,1844.0,http://www.spec.org/cpu2000/results/res2005q4/cpu2000-20051003-04853.html
567,513,2006-01-01,IBM Corporation,IBM eServer xSeries x206m   1MB L2 Cach,,false,1328.0,1335.0,930.0,856.0,1616.0,1404.0,1048.0,1123.0,1768.0,1693.0,1544.0,2257.0,973.0,1395.0,http://www.spec.org/cpu2000/results/res2006q1/cpu2000-20060121-05444.html
568,539,2005-09-01,IBM Corporation,IBM eServer xSeries x206m   1MB L2 Cach,,false,1324.0,1331.0,936.0,852.0,1601.0,1395.0,1044.0,1125.0,1766.0,1664.0,1540.0,2262.0,969.0,1394.0,http://www.spec.org/cpu2000/results/res2005q4/cpu2000-20051003-04822.html
569,541,2006-01-01,IBM Corporation,IBM eServer xSeries x206m   2x2MB L2 Ca,,false,1415.0,1422.0,949.0,971.0,1702.0,1886.0,1041.0,1193.0,1759.0,1721.0,1535.0,2432.0,1084.0,1428.0,http://www.spec.org/cpu2000/results/res2006q1/cpu2000-20060121-05422.html
570,515,2005-09-01,IBM Corporation,IBM eServer xSeries x206m   1MB L2 Cach,,false,1406.0,1414.0,999.0,903.0,1692.0,1453.0,1117.0,1198.0,1890.0,1772.0,1638.0,2394.0,1031.0,1485.0,http://www.spec.org/cpu2000/results/res2005q4/cpu2000-20051003-04825.html
571,518,2005-09-01,IBM Corporation,IBM eServer xSeries x206m   2MB L2 Cach,,false,1493.0,1500.0,995.0,1035.0,1772.0,1918.0,1113.0,1262.0,1884.0,1795.0,1627.0,2549.0,1152.0,1539.0,http://www.spec.org/cpu2000/results/res2005q4/cpu2000-20051003-04830.html
572,519,2006-01-01,IBM Corporation,IBM eServer xSeries x206m   2MB L2 Cach,,false,1506.0,1514.0,1013.0,1031.0,1807.0,1969.0,1115.0,1272.0,1885.0,1831.0,1638.0,2581.0,1155.0,1529.0,http://www.spec.org/cpu2000/results/res2006q1/cpu2000-20060121-05441.html
573,543,2006-01-01,IBM Corporation,IBM eServer xSeries x206m   2x2MB L2 Ca,,false,1508.0,1517.0,1016.0,1032.0,1820.0,1977.0,1116.0,1273.0,1885.0,1843.0,1638.0,2585.0,1154.0,1528.0,http://www.spec.org/cpu2000/results/res2006q1/cpu2000-20060121-05418.html
574,520,2005-09-01,IBM Corporation,IBM eServer xSeries x206m   2MB L2 Cach,,false,1585.0,1594.0,1060.0,1096.0,1884.0,2002.0,1187.0,1343.0,2010.0,1912.0,1726.0,2703.0,1222.0,1642.0,http://www.spec.org/cpu2000/results/res2005q4/cpu2000-20051003-04834.html
575,544,2006-01-01,IBM Corporation,IBM eServer xSeries x206m   2x2MB L2 Ca,,false,1598.0,1607.0,1081.0,1090.0,1930.0,2046.0,1190.0,1353.0,2010.0,1957.0,1737.0,2736.0,1217.0,1631.0,http://www.spec.org/cpu2000/results/res2006q1/cpu2000-20060121-05415.html
576,521,2005-09-01,IBM Corporation,IBM eServer xSeries x206m   2MB L2 Cac,,false,1672.0,1682.0,1124.0,1152.0,1990.0,2063.0,1260.0,1420.0,2136.0,2025.0,1823.0,2844.0,1288.0,1740.0,http://www.spec.org/cpu2000/results/res2005q4/cpu2000-20051003-04838.html
577,541,2006-01-01,IBM Corporation,IBM eServer xSeries x306m   2x2MB L2 Ca,,false,1415.0,1422.0,948.0,969.0,1701.0,1885.0,1042.0,1194.0,1760.0,1725.0,1535.0,2432.0,1086.0,1430.0,http://www.spec.org/cpu2000/results/res2006q1/cpu2000-20060121-05436.html
578,519,2006-01-01,IBM Corporation,IBM eServer xSeries x306m   2MB L2 Cach,,false,1507.0,1515.0,1013.0,1032.0,1806.0,1978.0,1115.0,1273.0,1884.0,1836.0,1637.0,2581.0,1154.0,1531.0,http://www.spec.org/cpu2000/results/res2006q1/cpu2000-20060121-05427.html
579,543,2006-01-01,IBM Corporation,IBM eServer xSeries x306m   2x2MB L2 Ca,,false,1508.0,1515.0,1016.0,1030.0,1818.0,1966.0,1116.0,1275.0,1886.0,1844.0,1638.0,2584.0,1156.0,1531.0,http://www.spec.org/cpu2000/results/res2006q1/cpu2000-20060121-05435.html
580,544,2006-01-01,IBM Corporation,IBM eServer xSeries x306m   2x2MB L2 Ca,,false,1601.0,1609.0,1081.0,1091.0,1930.0,2048.0,1190.0,1355.0,2012.0,1964.0,1737.0,2736.0,1226.0,1633.0,http://www.spec.org/cpu2000/results/res2006q1/cpu2000-20060121-05430.html
581,339,1998-10-01,IBM Corporation,RISC System/6000 H70  1 CPU,,false,168.0,0.0,134.0,210.0,181.0,334.0,158.0,119.0,136.0,124.0,131.0,173.0,168.0,253.0,http://www.spec.org/cpu2000/results/res1999q4/cpu2000-19991130-00017.html
582,329,2000-05-01,IBM Corporation,RS/6000 43P-150,,false,93.7,0.0,80.7,98.5,78.9,111.0,107.0,66.5,110.0,80.0,97.6,98.7,92.6,119.0,http://www.spec.org/cpu2000/results/res2000q2/cpu2000-20000508-00093.html
